id,region,game_mode,patch,blue_team,red_team,winning_team
279,NA1,ARAM,14.13.596.7996,"{Zac,FiddleSticks,Morgana,Draven,Nunu}","{Volibear,LeeSin,Velkoz,Shen,MonkeyKing}",0
281,NA1,ARAM,14.13.596.7996,"{Ezreal,Braum,Rammus,Karma,Swain}","{Blitzcrank,Pantheon,Morgana,Xayah,Syndra}",0
282,NA1,ARAM,14.13.596.7996,"{Leona,Warwick,Vayne,Skarner,Leblanc}","{Kaisa,Jax,Katarina,Ashe,Nami}",0
283,NA1,ARAM,14.13.596.7996,"{FiddleSticks,Caitlyn,Sylas,Qiyana,Shaco}","{Nidalee,Ezreal,Urgot,LeeSin,Ahri}",0
284,NA1,ARAM,14.13.598.9749,"{Jinx,Orianna,Neeko,MonkeyKing,Amumu}","{Ezreal,Ashe,Vex,Nasus,Zilean}",1
285,NA1,ARAM,14.13.598.9749,"{Swain,TahmKench,Sion,Kennen,Karthus}","{Ziggs,Sylas,Zeri,Jayce,Gangplank}",0
286,NA1,ARAM,14.13.596.7996,"{Lulu,Renekton,Pyke,Ezreal,Karma}","{Darius,Seraphine,Xerath,Shyvana,Braum}",1
287,NA1,ARAM,14.13.598.9749,"{Caitlyn,Kassadin,Blitzcrank,JarvanIV,Nidalee}","{Ahri,Zeri,Shaco,Xayah,Udyr}",1
288,NA1,ARAM,14.13.596.7996,"{Garen,Ziggs,Nilah,Xayah,Pantheon}","{Malphite,Urgot,Kennen,Syndra,Nami}",1
290,NA1,ARAM,14.13.596.7996,"{Senna,Orianna,Hwei,Kindred,Braum}","{JarvanIV,Khazix,Karthus,Nunu,Xerath}",1
291,NA1,ARAM,14.13.596.7996,"{Senna,Sylas,Yasuo,FiddleSticks,MissFortune}","{Jinx,Janna,MonkeyKing,Sona,Ahri}",1
292,NA1,ARAM,14.13.596.7996,"{Riven,Twitch,Malzahar,Viktor,TwistedFate}","{Lucian,Rell,Vex,Bard,Akshan}",0
293,NA1,ARAM,14.13.596.7996,"{JarvanIV,Leona,Irelia,Gwen,Smolder}","{Vayne,Diana,Neeko,Tristana,Azir}",1
294,NA1,ARAM,14.13.596.7996,"{Jinx,Leona,XinZhao,Jayce,Kindred}","{Samira,Darius,Viego,Xayah,Ashe}",0
295,NA1,ARAM,14.13.596.7996,"{Karma,Tryndamere,Katarina,Ashe,Rammus}","{Yuumi,Jayce,Vi,Vayne,Zilean}",1
296,NA1,ARAM,14.13.596.7996,"{Aatrox,Kennen,Twitch,Akshan,Sylas}","{Hwei,Viktor,Jinx,Jax,Yuumi}",1
300,NA1,ARAM,14.13.596.7996,"{Twitch,Smolder,Riven,Kayle,Nilah}","{Ryze,Quinn,MasterYi,Xayah,Varus}",0
302,NA1,ARAM,14.13.598.9749,"{Ziggs,Senna,Diana,Sivir,Galio}","{Zoe,Syndra,Kled,Azir,Aatrox}",1
303,NA1,ARAM,14.13.596.7996,"{Caitlyn,Viktor,Quinn,Nautilus,Renekton}","{Volibear,Smolder,Samira,Olaf,Gwen}",0
305,NA1,ARAM,14.13.596.7996,"{Jinx,Tryndamere,Briar,Brand,Ziggs}","{Poppy,Yuumi,Caitlyn,Smolder,Swain}",1
306,NA1,ARAM,14.13.596.7996,"{Riven,Caitlyn,Yasuo,Xayah,Viktor}","{Blitzcrank,Draven,Yone,Malphite,Karthus}",1
307,NA1,ARAM,14.13.596.7996,"{Blitzcrank,Ornn,TwistedFate,Karthus,AurelionSol}","{Aatrox,Zoe,Vex,MissFortune,Renata}",1
308,NA1,ARAM,14.13.596.7996,"{Ahri,Quinn,KogMaw,Irelia,Braum}","{Senna,Caitlyn,Illaoi,Xayah,Gangplank}",0
311,NA1,ARAM,14.13.596.7996,"{Vi,Fizz,Blitzcrank,Mordekaiser,Viego}","{Singed,Sivir,Azir,Caitlyn,XinZhao}",0
312,NA1,ARAM,14.13.596.7996,"{Nami,Lux,Ashe,TahmKench,Yone}","{Rengar,Akshan,Kaisa,Orianna,Nautilus}",0
314,NA1,ARAM,14.13.598.9749,"{Aatrox,Teemo,Syndra,Gwen,Leblanc}","{Briar,Akali,Darius,AurelionSol,Twitch}",1
315,NA1,ARAM,14.13.596.7996,"{Vayne,Swain,FiddleSticks,Hecarim,Darius}","{Nami,Trundle,Malphite,Gangplank,Pantheon}",0
316,NA1,ARAM,14.13.596.7996,"{Sivir,Graves,MonkeyKing,Taric,Amumu}","{Kayle,Talon,Hwei,Gragas,Gnar}",1
317,NA1,ARAM,14.13.596.7996,"{Sion,Senna,MonkeyKing,Xerath,Sejuani}","{Sivir,Neeko,Nautilus,Maokai,Caitlyn}",0
319,NA1,ARAM,14.13.598.9749,"{Bard,Teemo,Volibear,Cassiopeia,Corki}","{Nunu,Morgana,Janna,Pantheon,Nilah}",1
320,NA1,ARAM,14.13.598.9749,"{Syndra,FiddleSticks,Ashe,Tristana,Jinx}","{Chogath,Brand,Renekton,KogMaw,Varus}",1
321,NA1,ARAM,14.13.596.7996,"{Mordekaiser,MonkeyKing,Sona,Nilah,JarvanIV}","{Teemo,Renata,Viktor,Morgana,MissFortune}",1
322,NA1,ARAM,14.13.596.7996,"{Karma,Morgana,Vex,Yasuo,Garen}","{Caitlyn,Akshan,Ahri,Maokai,Karthus}",0
324,NA1,ARAM,14.13.598.9749,"{Chogath,Aatrox,Neeko,Lucian,Soraka}","{Veigar,Akali,Talon,TahmKench,Pantheon}",0
328,NA1,ARAM,14.13.596.7996,"{Ekko,Malphite,Akali,Sejuani,Samira}","{Nidalee,AurelionSol,Pyke,Xayah,Smolder}",1
332,NA1,ARAM,14.13.598.9749,"{Nasus,Nautilus,Yuumi,Qiyana,MonkeyKing}","{Akali,Ziggs,Vayne,Illaoi,Jayce}",1
333,NA1,ARAM,14.13.598.9749,"{Kayle,Kaisa,Xerath,Lulu,Teemo}","{KSante,Jhin,Zed,Morgana,Malphite}",0
335,NA1,ARAM,14.13.596.7996,"{Pyke,Jinx,Neeko,Mordekaiser,Vex}","{Karthus,Hwei,JarvanIV,Sejuani,Ezreal}",0
337,NA1,ARAM,14.13.596.7996,"{Ezreal,MonkeyKing,Lucian,Darius,Velkoz}","{Nautilus,Soraka,Sona,Yone,Yasuo}",0
338,NA1,ARAM,14.13.598.9749,"{Lulu,Galio,Nami,Senna,Kindred}","{Xerath,Riven,Pyke,Skarner,Ziggs}",1
339,NA1,ARAM,14.13.596.7996,"{JarvanIV,Seraphine,Kennen,Sion,Fizz}","{LeeSin,Lulu,Alistar,Lucian,Kayle}",0
340,NA1,ARAM,14.13.596.7996,"{FiddleSticks,Nautilus,Karma,Quinn,Zed}","{Kassadin,Chogath,Syndra,Sivir,Volibear}",1
342,NA1,ARAM,14.13.596.7996,"{Velkoz,Katarina,Riven,Braum,Sivir}","{Leblanc,Chogath,Samira,Shaco,Pantheon}",0
343,NA1,ARAM,14.13.596.7996,"{Skarner,Talon,Lux,Jinx,Jayce}","{Vayne,Smolder,Brand,Tristana,Irelia}",0
344,NA1,ARAM,14.13.596.7996,"{Samira,Gragas,Zeri,Viktor,Chogath}","{Brand,MissFortune,Ezreal,FiddleSticks,Urgot}",1
347,NA1,ARAM,14.13.596.7996,"{XinZhao,Soraka,Ahri,Veigar,Morgana}","{Kayle,Zeri,Malphite,Velkoz,Renata}",1
348,NA1,ARAM,14.13.596.7996,"{Pyke,JarvanIV,Teemo,Taliyah,Yasuo}","{Veigar,Ornn,Zac,Sion,Senna}",1
349,NA1,ARAM,14.13.596.7996,"{Gangplank,Fizz,MonkeyKing,Rell,Lillia}","{Aatrox,MissFortune,Thresh,Heimerdinger,Jhin}",0
350,NA1,ARAM,14.13.596.7996,"{Yasuo,Soraka,Naafiri,Twitch,Syndra}","{Kaisa,Briar,Tristana,Jhin,Taliyah}",1
354,NA1,ARAM,14.13.596.7996,"{Irelia,Yasuo,Rumble,FiddleSticks,Annie}","{Samira,Viego,Sejuani,Anivia,Yuumi}",1
356,NA1,ARAM,14.13.598.9749,"{Varus,Garen,Lucian,Singed,Leona}","{Blitzcrank,Ezreal,TahmKench,Rumble,Rakan}",0
358,NA1,ARAM,14.13.596.7996,"{Jhin,Malphite,Senna,Sylas,Neeko}","{Garen,Anivia,Rell,KogMaw,Ashe}",0
359,NA1,ARAM,14.13.598.9749,"{Zeri,Yone,Shyvana,DrMundo,Shaco}","{Malzahar,Xerath,Ashe,Singed,Quinn}",0
362,NA1,ARAM,14.13.596.7996,"{Brand,Velkoz,Tryndamere,Nautilus,Irelia}","{Khazix,Cassiopeia,Sejuani,Poppy,Vex}",0
364,NA1,ARAM,14.13.598.9749,"{Pantheon,Swain,Thresh,Xayah,Heimerdinger}","{Gangplank,Rammus,Aatrox,Briar,Teemo}",0
365,NA1,ARAM,14.13.596.7996,"{KSante,Khazix,Thresh,Jinx,Vex}","{Caitlyn,Blitzcrank,Nautilus,Kaisa,Evelynn}",0
366,NA1,ARAM,14.13.596.7996,"{Thresh,Karthus,MissFortune,Nasus,Illaoi}","{Varus,Kennen,Zac,Taric,KogMaw}",1
368,NA1,ARAM,14.13.596.7996,"{Velkoz,JarvanIV,Morgana,Tristana,Jhin}","{Zeri,Kassadin,Lulu,TwistedFate,Ryze}",0
371,NA1,ARAM,14.13.598.9749,"{Leona,Samira,Kindred,Yone,Vi}","{Kled,Diana,Viego,Kennen,Ekko}",0
372,NA1,ARAM,14.13.596.7996,"{Quinn,Akshan,Khazix,Fizz,Riven}","{MissFortune,Ezreal,Teemo,Graves,Varus}",1
373,NA1,ARAM,14.13.596.7996,"{Cassiopeia,Zac,Mordekaiser,Zed,Lulu}","{Riven,AurelionSol,Xerath,Graves,Syndra}",0
375,NA1,ARAM,14.13.596.7996,"{Poppy,Leblanc,Nami,Kayle,Nautilus}","{Chogath,Sylas,Pantheon,Viego,MasterYi}",1
377,NA1,ARAM,14.13.596.7996,"{FiddleSticks,Volibear,Jax,Draven,Akali}","{Soraka,Kaisa,Gnar,Karthus,Heimerdinger}",1
378,NA1,ARAM,14.13.596.7996,"{MissFortune,Renata,Ekko,Yasuo,Zeri}","{Nautilus,Lulu,Pantheon,Garen,Lux}",1
379,NA1,ARAM,14.13.598.9749,"{Velkoz,Milio,Zyra,Blitzcrank,Varus}","{Zed,Veigar,Vayne,Volibear,Zac}",1
380,NA1,ARAM,14.13.598.9749,"{Rumble,Chogath,Twitch,Corki,Kennen}","{Thresh,TwistedFate,Syndra,Lulu,Veigar}",0
381,NA1,ARAM,14.13.596.7996,"{Shaco,Ezreal,Blitzcrank,Nidalee,Taliyah}","{Viktor,Thresh,Ornn,Orianna,Lucian}",1
382,NA1,ARAM,14.13.596.7996,"{Velkoz,KogMaw,Jinx,Gragas,Alistar}","{Elise,Briar,Lucian,Jax,Varus}",1
383,NA1,ARAM,14.13.598.9749,"{Teemo,Zed,Lucian,Brand,Taliyah}","{AurelionSol,Jinx,Smolder,Draven,JarvanIV}",1
384,NA1,ARAM,14.13.596.7996,"{Ziggs,Yone,Pyke,Bard,Tristana}","{Caitlyn,Akshan,Trundle,Janna,Lulu}",0
386,NA1,ARAM,14.13.596.7996,"{Sejuani,TwistedFate,Kindred,Jayce,MasterYi}","{Ahri,Kayn,Darius,Aphelios,Janna}",0
388,NA1,ARAM,14.13.596.7996,"{Kaisa,Diana,Zac,Varus,Rengar}","{Janna,Teemo,Singed,Gnar,KogMaw}",1
390,NA1,ARAM,14.13.596.7996,"{Lux,Karthus,Jax,Vi,Twitch}","{Galio,Azir,Ahri,Sett,Shen}",1
391,NA1,ARAM,14.13.596.7996,"{Vladimir,Akshan,Yasuo,Zeri,Rakan}","{Rumble,Thresh,Warwick,FiddleSticks,MissFortune}",1
392,NA1,ARAM,14.13.596.7996,"{Kassadin,Maokai,Jayce,Heimerdinger,Nautilus}","{Naafiri,Brand,Veigar,Blitzcrank,Trundle}",0
393,NA1,ARAM,14.13.596.7996,"{AurelionSol,Kindred,Veigar,Akali,Garen}","{Sivir,Renekton,Lux,Ashe,Ezreal}",0
394,NA1,ARAM,14.13.598.9749,"{Katarina,Senna,Udyr,Ryze,Rakan}","{Annie,Jinx,FiddleSticks,Volibear,Nautilus}",0
395,NA1,ARAM,14.13.596.7996,"{Veigar,TahmKench,Kayle,Kalista,Caitlyn}","{Morgana,Smolder,Lux,Twitch,Rakan}",0
398,NA1,ARAM,14.13.596.7996,"{Lillia,Tristana,DrMundo,Aatrox,Malzahar}","{MissFortune,Rammus,JarvanIV,Ryze,Twitch}",1
399,NA1,ARAM,14.13.596.7996,"{Jayce,Azir,Trundle,Swain,Jinx}","{Jhin,Nasus,Zyra,Camille,Lucian}",0
400,NA1,ARAM,14.13.596.7996,"{Lucian,Yasuo,Swain,Varus,Gragas}","{Zac,Irelia,Syndra,Jinx,Ezreal}",1
401,NA1,ARAM,14.13.598.9749,"{Swain,Teemo,Janna,Nidalee,Illaoi}","{Yuumi,Kaisa,Darius,Ryze,Varus}",1
402,NA1,ARAM,14.13.596.7996,"{Malphite,Rell,Samira,Kalista,Lissandra}","{Kaisa,Viego,Ezreal,Lucian,JarvanIV}",0
403,NA1,ARAM,14.13.596.7996,"{Sivir,Malphite,Kaisa,Ezreal,Orianna}","{Twitch,Qiyana,Sion,Kennen,Rumble}",1
404,NA1,ARAM,14.13.598.9749,"{Vladimir,Thresh,Sion,KogMaw,Ezreal}","{Pyke,Lucian,Jhin,Lulu,Varus}",0
407,NA1,ARAM,14.13.598.9749,"{Ezreal,Sylas,Sona,Poppy,Aphelios}","{LeeSin,Leblanc,TwistedFate,Malphite,Alistar}",0
408,NA1,ARAM,14.13.596.7996,"{AurelionSol,Veigar,Zac,MissFortune,Fizz}","{Thresh,Lucian,Sona,Sejuani,Irelia}",1
409,NA1,ARAM,14.13.598.9749,"{Brand,Shaco,MissFortune,Sett,Rakan}","{Nilah,DrMundo,Swain,Janna,Zed}",1
410,NA1,ARAM,14.13.598.9749,"{Aphelios,Renata,MonkeyKing,Mordekaiser,Viktor}","{Skarner,Taliyah,Sona,Quinn,MissFortune}",0
414,NA1,ARAM,14.13.596.7996,"{Twitch,Morgana,Annie,Lissandra,Skarner}","{Caitlyn,Katarina,Gwen,Teemo,Sett}",0
415,NA1,ARAM,14.13.596.7996,"{Karma,Varus,AurelionSol,Neeko,Ekko}","{TahmKench,Kindred,Karthus,Ashe,Twitch}",0
416,NA1,ARAM,14.13.598.9749,"{Ziggs,Karthus,Ezreal,Brand,Singed}","{Ryze,Blitzcrank,Yasuo,Kayle,Nautilus}",0
417,NA1,ARAM,14.13.596.7996,"{Sona,Velkoz,Draven,Garen,Diana}","{Gwen,Annie,Volibear,Nidalee,KogMaw}",1
419,NA1,ARAM,14.13.598.9749,"{Morgana,Sett,Katarina,Ezreal,Thresh}","{DrMundo,Twitch,Bard,Graves,Anivia}",0
420,NA1,ARAM,14.13.596.7996,"{AurelionSol,DrMundo,Renata,Quinn,Yone}","{Udyr,Pyke,Gragas,Neeko,Lucian}",0
421,NA1,ARAM,14.13.596.7996,"{Seraphine,Corki,Ashe,Taric,Lissandra}","{Zilean,Gragas,MasterYi,Viego,Neeko}",0
424,NA1,ARAM,14.13.596.7996,"{Nunu,Ezreal,Kayle,Quinn,Renata}","{Twitch,Heimerdinger,Vi,Samira,Fizz}",0
426,NA1,ARAM,14.13.596.7996,"{Ashe,Veigar,Kaisa,Pantheon,Vladimir}","{Nocturne,Urgot,Senna,Xayah,Maokai}",1
427,NA1,ARAM,14.13.596.7996,"{Kaisa,Leblanc,Bard,Nunu,Graves}","{Soraka,Poppy,Karma,Xayah,Garen}",0
428,NA1,ARAM,14.13.596.7996,"{Lissandra,Viego,Sona,Xayah,Sion}","{AurelionSol,Caitlyn,Graves,Mordekaiser,MasterYi}",0
429,NA1,ARAM,14.13.596.7996,"{Nautilus,Jayce,Orianna,Ornn,Lucian}","{Quinn,Ezreal,Varus,Hwei,Viktor}",0
430,NA1,ARAM,14.13.596.7996,"{Nilah,Leona,KSante,Corki,Swain}","{Briar,Zoe,Trundle,Tryndamere,Kled}",0
431,NA1,ARAM,14.13.596.7996,"{TwistedFate,MissFortune,Vex,Kayn,Chogath}","{Zed,Leblanc,Syndra,Ivern,Zeri}",1
434,NA1,ARAM,14.13.596.7996,"{Olaf,Milio,Seraphine,Kaisa,Syndra}","{Corki,Tryndamere,Skarner,Nidalee,Camille}",1
439,NA1,ARAM,14.13.596.7996,"{MissFortune,Warwick,Nilah,Fizz,Briar}","{Akali,Velkoz,Nidalee,Veigar,Akshan}",1
440,NA1,ARAM,14.13.596.7996,"{Sett,Galio,Lissandra,Vi,Veigar}","{Sona,Tristana,Brand,Irelia,Ziggs}",1
441,NA1,ARAM,14.13.596.7996,"{TahmKench,Diana,Karthus,Udyr,Lucian}","{Illaoi,Mordekaiser,LeeSin,Ashe,Zed}",1
442,NA1,ARAM,14.13.596.7996,"{Nidalee,MasterYi,Shaco,Aphelios,Amumu}","{Corki,Yorick,Taric,Neeko,Udyr}",1
446,NA1,ARAM,14.13.598.9749,"{AurelionSol,Lux,Aatrox,Blitzcrank,Karma}","{Velkoz,Milio,Ahri,Twitch,TwistedFate}",0
449,NA1,ARAM,14.13.596.7996,"{Blitzcrank,Kayle,Quinn,Hecarim,Swain}","{Leblanc,Trundle,Kaisa,Lucian,Velkoz}",0
451,NA1,ARAM,14.13.598.9749,"{Kaisa,Nami,Zac,Lucian,Ashe}","{Graves,Brand,Janna,Nidalee,Gragas}",0
455,NA1,ARAM,14.13.596.7996,"{Tryndamere,Lissandra,Nidalee,Yorick,Amumu}","{Jinx,Jhin,Chogath,MonkeyKing,Nunu}",1
456,NA1,ARAM,14.13.598.9749,"{Maokai,Azir,Nami,Brand,Draven}","{Lux,Ziggs,Poppy,Nidalee,Sion}",1
457,NA1,ARAM,14.13.596.7996,"{Khazix,Vex,Poppy,Morgana,Lux}","{Draven,Velkoz,Blitzcrank,Swain,Vladimir}",1
459,NA1,ARAM,14.13.598.9749,"{Jhin,Pyke,MissFortune,Xerath,Kayle}","{Brand,Kindred,DrMundo,Caitlyn,Vayne}",0
461,NA1,ARAM,14.13.596.7996,"{Thresh,Kalista,Nidalee,Akali,Zoe}","{Shen,Teemo,Twitch,Fizz,Nunu}",0
464,NA1,ARAM,14.13.598.9749,"{Orianna,KogMaw,Hwei,Lucian,Nidalee}","{Jayce,Ashe,Aatrox,TwistedFate,TahmKench}",0
465,NA1,ARAM,14.13.598.9749,"{Twitch,Orianna,Nidalee,Leblanc,Khazix}","{XinZhao,Ashe,Sivir,Ekko,Nami}",0
466,NA1,ARAM,14.13.596.7996,"{Lillia,Galio,Olaf,Leblanc,Kalista}","{Syndra,Ashe,Amumu,Vayne,Poppy}",1
472,NA1,ARAM,14.13.598.9749,"{Sona,Pantheon,Smolder,Senna,Janna}","{Zyra,Velkoz,Varus,Brand,Poppy}",0
475,NA1,ARAM,14.13.596.7996,"{Velkoz,TwistedFate,Gangplank,Swain,Pantheon}","{Ekko,Ashe,Jhin,Anivia,Thresh}",1
477,NA1,ARAM,14.13.596.7996,"{Zac,Yasuo,Anivia,Pyke,Samira}","{Janna,Sivir,Aphelios,Taliyah,Veigar}",1
481,NA1,ARAM,14.13.596.7996,"{Brand,Ezreal,Blitzcrank,Soraka,Belveth}","{AurelionSol,Velkoz,Xerath,Xayah,Nunu}",0
482,NA1,ARAM,14.13.596.7996,"{Swain,Azir,TwistedFate,Zilean,Shen}","{Zac,FiddleSticks,Bard,Urgot,MissFortune}",0
483,NA1,ARAM,14.13.596.7996,"{Karma,Seraphine,Lux,MasterYi,Zilean}","{Neeko,Warwick,AurelionSol,TwistedFate,Shaco}",1
484,NA1,ARAM,14.13.596.7996,"{Xerath,Neeko,Darius,Braum,Zed}","{Sivir,Vladimir,AurelionSol,Yasuo,Olaf}",1
490,NA1,ARAM,14.13.596.7996,"{Vayne,Graves,Pantheon,Trundle,Braum}","{Alistar,Quinn,Teemo,Malphite,Twitch}",1
491,NA1,ARAM,14.13.596.7996,"{Yone,Kennen,Nidalee,Xayah,Chogath}","{Alistar,Kalista,Zyra,Zilean,Tristana}",1
493,NA1,ARAM,14.13.596.7996,"{Kaisa,Bard,Rumble,Fizz,Khazix}","{Malzahar,Jayce,Nautilus,Yuumi,Graves}",1
496,NA1,ARAM,14.13.596.7996,"{Neeko,Blitzcrank,Urgot,Xayah,Brand}","{KogMaw,Senna,Rumble,Annie,Caitlyn}",0
497,NA1,ARAM,14.13.596.7996,"{Darius,RekSai,Chogath,Nami,Jinx}","{Orianna,Rell,Bard,Nunu,Talon}",0
498,NA1,ARAM,14.13.596.7996,"{Veigar,Ahri,Lucian,Amumu,Viego}","{Gragas,Morgana,Caitlyn,TahmKench,Jhin}",0
499,NA1,ARAM,14.13.596.7996,"{Janna,Lucian,Aatrox,Zac,Sylas}","{Kayle,Singed,Nilah,AurelionSol,Nasus}",0
500,NA1,ARAM,14.13.596.7996,"{Lux,Nidalee,LeeSin,Twitch,Orianna}","{Blitzcrank,Karthus,Chogath,Illaoi,Ahri}",1
501,NA1,ARAM,14.13.596.7996,"{Teemo,Naafiri,Vayne,Xayah,Veigar}","{Heimerdinger,Sona,Yone,Annie,Vi}",1
502,NA1,ARAM,14.13.598.9749,"{Malphite,MissFortune,Zilean,Nunu,Samira}","{Twitch,LeeSin,Khazix,Gwen,Rammus}",0
503,NA1,ARAM,14.13.596.7996,"{Jayce,Tristana,Senna,Jinx,Gragas}","{AurelionSol,Garen,Zyra,Malzahar,Caitlyn}",1
504,NA1,ARAM,14.13.596.7996,"{Zilean,Taric,Teemo,Fizz,DrMundo}","{Malphite,Morgana,Jinx,Katarina,Ashe}",0
506,NA1,ARAM,14.13.596.7996,"{Gragas,XinZhao,Jinx,Seraphine,Ezreal}","{Tristana,Blitzcrank,Ahri,Vex,Pantheon}",0
509,NA1,ARAM,14.13.596.7996,"{Smolder,Lillia,Rengar,Morgana,Lux}","{Pantheon,Chogath,Kaisa,Hwei,Belveth}",1
510,NA1,ARAM,14.13.598.9749,"{Briar,Vladimir,Nami,Senna,Xerath}","{Karma,Sivir,Azir,Sion,Taliyah}",1
511,NA1,ARAM,14.13.596.7996,"{Sona,Garen,JarvanIV,Ezreal,Leona}","{Karthus,Nasus,Kaisa,Blitzcrank,Yasuo}",0
512,NA1,ARAM,14.13.596.7996,"{Karthus,Ryze,Sivir,Xayah,Nunu}","{Brand,TahmKench,Vayne,Orianna,Draven}",0
514,NA1,ARAM,14.13.596.7996,"{Maokai,Nautilus,Renekton,Lux,Amumu}","{Azir,Ekko,Morgana,MissFortune,MasterYi}",1
517,NA1,ARAM,14.13.596.7996,"{Annie,Shyvana,Garen,Xayah,Gangplank}","{Twitch,Kaisa,Orianna,Udyr,MasterYi}",1
520,NA1,ARAM,14.13.596.7996,"{Maokai,Swain,Quinn,Gangplank,Teemo}","{Graves,Akali,Zyra,Thresh,Veigar}",0
522,NA1,ARAM,14.13.596.7996,"{Jayce,Yuumi,Nasus,Ornn,Tristana}","{Shen,Morgana,KogMaw,Sejuani,Nidalee}",1
525,NA1,ARAM,14.13.596.7996,"{Jinx,Ezreal,Sion,Blitzcrank,Leona}","{Akshan,Rengar,Vex,Maokai,Singed}",0
526,NA1,ARAM,14.13.596.7996,"{Vladimir,Pantheon,Lux,TahmKench,Vayne}","{Janna,Mordekaiser,Zyra,KogMaw,Caitlyn}",1
527,NA1,ARAM,14.13.596.7996,"{Katarina,Jayce,Singed,Annie,Sion}","{Rammus,LeeSin,Gragas,Naafiri,Fizz}",0
528,NA1,ARAM,14.13.596.7996,"{Kalista,Swain,Riven,Naafiri,Illaoi}","{Xerath,MonkeyKing,Anivia,Lucian,Amumu}",1
530,NA1,ARAM,14.13.596.7996,"{Kindred,Illaoi,Janna,Nautilus,Taliyah}","{Lulu,Fiora,Nami,Shyvana,Graves}",1
532,NA1,ARAM,14.13.596.7996,"{Olaf,Malphite,Malzahar,Quinn,Veigar}","{Twitch,MonkeyKing,Thresh,LeeSin,TwistedFate}",1
536,NA1,ARAM,14.13.596.7996,"{Karma,Darius,Ashe,Twitch,Rumble}","{Jax,Lux,Leona,Maokai,Blitzcrank}",1
538,NA1,ARAM,14.13.596.7996,"{Caitlyn,Nidalee,Karma,Xayah,Riven}","{Shen,Poppy,Fizz,Smolder,Thresh}",0
539,NA1,ARAM,14.13.596.7996,"{Leona,Yasuo,Kaisa,Jhin,Jayce}","{Fiora,JarvanIV,Braum,Orianna,Ashe}",1
540,NA1,ARAM,14.13.596.7996,"{Anivia,Samira,Janna,Rumble,Teemo}","{Thresh,Olaf,Gangplank,Shyvana,AurelionSol}",1
541,NA1,ARAM,14.13.596.7996,"{Vi,XinZhao,Pantheon,Corki,Zyra}","{Nidalee,Shyvana,Twitch,Quinn,Milio}",1
542,NA1,ARAM,14.13.596.7996,"{Udyr,MissFortune,Swain,Ornn,Alistar}","{Sett,Karma,Sion,Amumu,Rakan}",0
543,NA1,ARAM,14.13.596.7996,"{Darius,Annie,Quinn,FiddleSticks,Riven}","{MasterYi,Senna,Ashe,Thresh,Morgana}",1
544,NA1,ARAM,14.13.598.9749,"{TahmKench,AurelionSol,Ezreal,Xayah,Sion}","{Aphelios,Nautilus,Jayce,Veigar,Zoe}",0
548,NA1,ARAM,14.13.596.4541,"{Corki,Rumble,Zed,Ornn,Janna}","{Nidalee,Ziggs,Jhin,Orianna,MonkeyKing}",0
551,NA1,ARAM,14.13.596.7996,"{MasterYi,Viktor,Galio,Ahri,Kalista}","{Urgot,Kaisa,Darius,Heimerdinger,Illaoi}",1
553,NA1,ARAM,14.13.596.7996,"{Chogath,Anivia,TahmKench,TwistedFate,Pantheon}","{Pyke,Zoe,Nasus,Annie,Ashe}",0
554,NA1,ARAM,14.13.596.7996,"{Shyvana,KogMaw,Nami,Sona,Cassiopeia}","{Zeri,Kaisa,Zoe,Chogath,Soraka}",1
555,NA1,ARAM,14.13.598.9749,"{Kennen,Gwen,Lux,Jhin,Vladimir}","{Syndra,Yorick,MasterYi,Aatrox,Neeko}",0
557,NA1,ARAM,14.13.596.7996,"{Jayce,Morgana,Jinx,Veigar,Thresh}","{Nasus,Heimerdinger,Nocturne,Renekton,Kaisa}",0
559,NA1,ARAM,14.13.596.7996,"{Shyvana,Poppy,Lissandra,Kennen,Briar}","{Varus,Kaisa,KSante,Zyra,Morgana}",0
561,NA1,ARAM,14.13.596.7996,"{Kaisa,Viktor,Caitlyn,Swain,Illaoi}","{Mordekaiser,Lux,KogMaw,Volibear,Ekko}",0
562,NA1,ARAM,14.13.598.9749,"{Kindred,Urgot,Morgana,Malphite,Kaisa}","{Gangplank,Milio,Nilah,Lucian,Renekton}",0
564,NA1,ARAM,14.13.596.7996,"{Gragas,Maokai,Skarner,Malzahar,Lucian}","{Nocturne,Thresh,Ornn,Syndra,Caitlyn}",0
565,NA1,ARAM,14.13.596.7996,"{Viego,Zilean,Rumble,Lulu,Smolder}","{Lux,Sona,Blitzcrank,Akshan,Vladimir}",1
566,NA1,ARAM,14.13.596.7996,"{Talon,Anivia,RekSai,Riven,Jinx}","{Twitch,Blitzcrank,Velkoz,Zeri,TahmKench}",1
567,NA1,ARAM,14.13.596.7996,"{Nidalee,Yasuo,Seraphine,Quinn,LeeSin}","{Vayne,Ekko,Blitzcrank,TwistedFate,Karma}",0
570,NA1,ARAM,14.13.596.7996,"{Sivir,Teemo,Rumble,Chogath,Rell}","{Taliyah,Shen,Singed,Zilean,Caitlyn}",0
571,NA1,ARAM,14.13.596.7996,"{Maokai,Kaisa,Viego,Nocturne,MasterYi}","{Nunu,Smolder,Darius,Shyvana,Leona}",1
574,NA1,ARAM,14.13.598.9749,"{TwistedFate,Pyke,Janna,Quinn,Aphelios}","{Cassiopeia,Kindred,Twitch,Veigar,Akali}",1
