id,match_id,region,game_mode,elo,version,blue_one,blue_two,blue_three,blue_four,blue_five,red_one,red_two,red_three,red_four,red_five,winning_team
2720,NA1_5034009380,NA1,ARAM,UNRANKED,14.13.598.9749,Draven,Jax,Kennen,Xayah,Pyke,Teemo,Kaisa,Rengar,Renekton,Ryze,0
2736,NA1_5032457728,NA1,ARAM,UNRANKED,14.13.598.9749,Lux,Ekko,Thresh,Garen,MasterYi,AurelionSol,Caitlyn,Ryze,Udyr,Yone,1
2750,NA1_5033642156,NA1,ARAM,UNRANKED,14.13.598.9749,Nasus,Senna,Viego,Darius,Lissandra,Nami,Kayle,XinZhao,Sejuani,Shaco,0
2762,NA1_5032966267,NA1,ARAM,UNRANKED,14.13.598.9749,Nilah,LeeSin,Ryze,Graves,Poppy,Sion,Yasuo,Pyke,Caitlyn,Samira,0
2772,NA1_5035341032,NA1,ARAM,SILVER II,14.13.598.9749,Leblanc,Cassiopeia,Nautilus,Caitlyn,Sion,Udyr,Kayle,JarvanIV,Ziggs,Nidalee,1
2781,NA1_5035149804,NA1,ARAM,BRONZE IV,14.13.598.9749,FiddleSticks,Annie,AurelionSol,Kalista,Skarner,Caitlyn,Naafiri,MasterYi,Leona,Vayne,0
2789,NA1_5034928328,NA1,ARAM,UNRANKED,14.13.598.9749,Fizz,Poppy,Janna,Yorick,Sivir,Sion,Syndra,Ahri,AurelionSol,XinZhao,1
2033,NA1_5032296660,NA1,ARAM,UNRANKED,14.13.598.9749,Smolder,Sett,Ziggs,Annie,Jayce,Karthus,Ekko,Ezreal,Darius,Nasus,0
2034,NA1_5035434337,NA1,ARAM,UNRANKED,14.13.598.9749,Graves,Nidalee,Kindred,Yone,Malzahar,Trundle,Brand,Zeri,Nasus,Kennen,1
2053,NA1_5033471037,NA1,ARAM,EMERALD III,14.13.598.9749,Quinn,TwistedFate,Chogath,Azir,Veigar,Amumu,Leona,XinZhao,Ashe,Vayne,0
2056,NA1_5033012456,NA1,ARAM,UNRANKED,14.13.598.9749,Orianna,Quinn,Rumble,Velkoz,Thresh,JarvanIV,Vayne,Hecarim,Malzahar,Draven,0
2057,NA1_5032997457,NA1,ARAM,UNRANKED,14.13.598.9749,Nami,Aphelios,Brand,Hwei,Ziggs,Mordekaiser,Annie,Ashe,Ivern,Shaco,1
2058,NA1_5032936764,NA1,ARAM,EMERALD IV,14.13.598.9749,Neeko,Heimerdinger,Akshan,Kaisa,Chogath,Hwei,Leblanc,Nasus,Irelia,Ahri,0
2059,NA1_5032918714,NA1,ARAM,UNRANKED,14.13.598.9749,Nautilus,Quinn,Renata,Morgana,Chogath,Velkoz,Alistar,Samira,Skarner,Malzahar,1
2060,NA1_5032915937,NA1,ARAM,UNRANKED,14.13.598.9749,Rammus,Lulu,Kassadin,Kaisa,Zeri,Fizz,Corki,Sejuani,Trundle,Chogath,1
2061,NA1_5032735968,NA1,ARAM,UNRANKED,14.13.598.9749,JarvanIV,Fizz,Bard,Khazix,AurelionSol,Shyvana,Yasuo,Heimerdinger,XinZhao,Janna,1
2062,NA1_5032722581,NA1,ARAM,EMERALD IV,14.13.598.9749,Jinx,Sett,Graves,Chogath,Heimerdinger,Shyvana,Kayle,Leblanc,Varus,Elise,0
2063,NA1_5032710234,NA1,ARAM,UNRANKED,14.13.598.9749,Ezreal,MissFortune,Twitch,Tristana,Rakan,Alistar,Ryze,Viktor,Kaisa,Sivir,0
2064,NA1_5032700776,NA1,ARAM,UNRANKED,14.13.598.9749,Ornn,KogMaw,Varus,Udyr,Teemo,Jinx,LeeSin,Twitch,Sylas,Urgot,0
2065,NA1_5032672460,NA1,ARAM,UNRANKED,14.13.598.9749,Annie,Gangplank,Senna,Yone,Jax,Lillia,Vayne,Sett,Draven,Garen,0
2066,NA1_5032651319,NA1,ARAM,UNRANKED,14.13.598.9749,Seraphine,Jax,Kennen,Akshan,Veigar,Leblanc,Braum,MonkeyKing,Nami,Azir,0
2067,NA1_5032635281,NA1,ARAM,UNRANKED,14.13.598.9749,Kindred,DrMundo,Nidalee,Kaisa,Leblanc,Swain,Ashe,Amumu,Morgana,Yone,1
2618,NA1_5034721007,NA1,ARAM,UNRANKED,14.13.598.9749,TwistedFate,Shaco,Ahri,TahmKench,Khazix,Karma,Singed,Chogath,Ezreal,Caitlyn,1
2667,NA1_5031042441,NA1,ARAM,UNRANKED,14.13.596.7996,MissFortune,Nami,Sivir,Senna,KogMaw,KSante,Caitlyn,Syndra,Xayah,Nidalee,1
2704,NA1_5034501741,NA1,ARAM,UNRANKED,14.13.598.9749,Nocturne,XinZhao,Blitzcrank,Veigar,Akali,Jhin,Syndra,Jinx,Graves,Varus,1
2079,NA1_5031436288,NA1,ARAM,SILVER I,14.13.598.9749,Xerath,Zeri,Irelia,Nautilus,Zed,Rumble,Brand,Azir,Samira,Renekton,1
2080,NA1_5031426736,NA1,ARAM,SILVER I,14.13.598.9749,MissFortune,Nami,Samira,Zoe,Yone,Sejuani,Kayle,Trundle,Leblanc,Braum,1
2721,NA1_5033634288,NA1,ARAM,UNRANKED,14.13.598.9749,Belveth,Lucian,Zoe,Caitlyn,Twitch,Urgot,Akshan,Shaco,Zyra,Riven,1
2082,NA1_5031385378,NA1,ARAM,UNRANKED,14.13.598.9749,Irelia,Viego,Khazix,Tristana,Brand,Neeko,Gwen,Azir,Briar,Rell,1
2083,NA1_5031367636,NA1,ARAM,UNRANKED,14.13.598.9749,Olaf,Swain,Graves,Braum,Ezreal,Nunu,Malphite,Mordekaiser,Zeri,Talon,1
2084,NA1_5029490837,NA1,ARAM,UNRANKED,14.13.596.7996,Teemo,Khazix,Zed,Sylas,Zyra,Janna,Diana,Naafiri,Samira,Rakan,1
2085,NA1_5029473816,NA1,ARAM,UNRANKED,14.13.596.7996,Jhin,LeeSin,Sett,Kaisa,Skarner,Aphelios,Kayle,Poppy,Karma,Shaco,0
2086,NA1_5029445836,NA1,ARAM,SILVER I,14.13.596.7996,Talon,Anivia,RekSai,Riven,Jinx,Twitch,Blitzcrank,Velkoz,Zeri,TahmKench,1
2087,NA1_5029421321,NA1,ARAM,SILVER I,14.13.596.7996,Velkoz,Nami,Seraphine,Draven,Nautilus,Garen,Irelia,Shyvana,Braum,Lux,0
2088,NA1_5029393038,NA1,ARAM,SILVER II,14.13.596.7996,Kled,Swain,Mordekaiser,Nunu,Sivir,Azir,Kayn,Blitzcrank,Morgana,KogMaw,0
2089,NA1_5029367805,NA1,ARAM,UNRANKED,14.13.596.7996,Corki,Lissandra,Teemo,Amumu,Thresh,Ezreal,Renata,Jhin,Xayah,Garen,1
2090,NA1_5029347994,NA1,ARAM,PLATINUM III,14.13.596.7996,KSante,Rell,Nunu,Ekko,Zyra,Karma,Aatrox,Anivia,Poppy,MasterYi,1
2091,NA1_5028141400,NA1,ARAM,UNRANKED,14.13.596.7996,Jayce,Morgana,Jinx,Veigar,Thresh,Nasus,Heimerdinger,Nocturne,Renekton,Kaisa,0
2092,NA1_5028123447,NA1,ARAM,UNRANKED,14.13.596.7996,MasterYi,Tryndamere,Brand,Briar,Malzahar,Fiora,Lulu,Akali,Hecarim,Nautilus,0
2093,NA1_5028101408,NA1,ARAM,UNRANKED,14.13.596.7996,Corki,Teemo,Ahri,Vi,Seraphine,Syndra,Samira,LeeSin,Rumble,Varus,0
2619,NA1_5034706646,NA1,ARAM,UNRANKED,14.13.598.9749,Tristana,Heimerdinger,Chogath,Fiora,Elise,Thresh,Lucian,Caitlyn,Nunu,Karma,1
2668,NA1_5031038242,NA1,ARAM,UNRANKED,14.13.596.7996,Katarina,Renekton,Varus,Xayah,Neeko,Ezreal,Seraphine,Rell,Jhin,Shaco,0
2688,NA1_5035476934,NA1,ARAM,BRONZE III,14.13.598.9749,Riven,Teemo,Elise,Alistar,Zoe,TahmKench,Lillia,Pantheon,Leona,Poppy,1
2705,NA1_5034478432,NA1,ARAM,UNRANKED,14.13.598.9749,Senna,Syndra,Quinn,Sett,Rammus,TahmKench,Sion,Seraphine,Samira,Pyke,1
2722,NA1_5033633970,NA1,ARAM,DIAMOND III,14.13.598.9749,Viktor,Lissandra,Draven,MissFortune,FiddleSticks,Jinx,MasterYi,Ezreal,Velkoz,Ahri,1
2737,NA1_5032244956,NA1,ARAM,UNRANKED,14.13.598.9749,Rammus,Ekko,Jinx,Zoe,Ziggs,Gnar,Zed,Sivir,Lissandra,Senna,1
2751,NA1_5033626553,NA1,ARAM,EMERALD III,14.13.598.9749,Rengar,Skarner,Lucian,Xerath,Khazix,Illaoi,Heimerdinger,Jinx,Qiyana,Morgana,1
2763,NA1_5032583510,NA1,ARAM,PLATINUM III,14.13.598.9749,Gangplank,Jayce,Ryze,Leblanc,Vi,Ziggs,Soraka,Darius,Pyke,Viktor,1
2773,NA1_5035336790,NA1,ARAM,GOLD IV,14.13.598.9749,Belveth,Zed,Ekko,Caitlyn,Ivern,KogMaw,Ashe,Morgana,Vayne,AurelionSol,1
2782,NA1_5035126665,NA1,ARAM,UNRANKED,14.13.598.9749,Kaisa,Leona,Ryze,Janna,Caitlyn,Veigar,Quinn,Graves,Soraka,Nunu,0
2112,NA1_5030119611,NA1,ARAM,UNRANKED,14.13.596.7996,Kayle,Renata,Qiyana,Seraphine,Karma,Gragas,Blitzcrank,Taliyah,Tristana,Volibear,1
2113,NA1_5030104661,NA1,ARAM,UNRANKED,14.13.596.7996,Nocturne,Sylas,Ryze,Gangplank,LeeSin,Lissandra,Kindred,DrMundo,Vi,Vex,1
2790,NA1_5034844004,NA1,ARAM,UNRANKED,14.13.598.9749,Jayce,KogMaw,Vex,Leona,Jhin,Darius,Xerath,TwistedFate,Urgot,Thresh,0
2797,NA1_5034388122,NA1,ARAM,SILVER II,14.13.598.9749,Malphite,Karma,Orianna,Jax,Azir,Janna,Akshan,Irelia,Ezreal,Zilean,1
2124,NA1_5035065421,NA1,ARAM,UNRANKED,14.13.598.9749,Ashe,Vex,Jayce,Samira,Rakan,Ezreal,Poppy,Shaco,Lucian,Gragas,1
2125,NA1_5035020702,NA1,ARAM,SILVER I,14.13.598.9749,Ryze,Warwick,Jhin,Maokai,Skarner,Kayle,Tristana,Anivia,Soraka,Ziggs,0
2126,NA1_5035008787,NA1,ARAM,PLATINUM IV,14.13.598.9749,Caitlyn,Syndra,Rumble,KogMaw,Nami,Malphite,Jhin,Aphelios,MasterYi,Pantheon,0
2127,NA1_5034987472,NA1,ARAM,UNRANKED,14.13.598.9749,Vayne,Amumu,Warwick,KogMaw,Sylas,Caitlyn,Sion,Nidalee,MasterYi,Illaoi,0
2128,NA1_5034974178,NA1,ARAM,SILVER I,14.13.598.9749,LeeSin,Seraphine,Vayne,Alistar,Karma,Samira,Rammus,Jinx,Rumble,Swain,1
2129,NA1_5033975897,NA1,ARAM,UNRANKED,14.13.598.9749,Gangplank,Annie,Yone,Xayah,Bard,Kaisa,Caitlyn,Neeko,Nidalee,TwistedFate,1
2130,NA1_5033964491,NA1,ARAM,UNRANKED,14.13.598.9749,Hwei,Taliyah,Renata,Xayah,Vi,Blitzcrank,Renekton,KogMaw,Mordekaiser,Milio,1
2131,NA1_5033351896,NA1,ARAM,SILVER I,14.13.598.9749,Morgana,Gnar,Zeri,Gangplank,Thresh,AurelionSol,Kaisa,Twitch,Xayah,JarvanIV,0
2132,NA1_5033341213,NA1,ARAM,UNRANKED,14.13.598.9749,Velkoz,Janna,Irelia,Thresh,Kayle,Bard,Vayne,Ashe,Seraphine,Blitzcrank,0
2133,NA1_5033335308,NA1,ARAM,PLATINUM IV,14.13.598.9749,Yone,Syndra,Ashe,Xayah,Talon,Seraphine,Gnar,Vi,Pantheon,Bard,1
2134,NA1_5032585443,NA1,ARAM,UNRANKED,14.13.598.9749,Yone,Anivia,Kaisa,Nasus,Nidalee,Zeri,Jinx,Udyr,Malphite,Jax,0
2135,NA1_5032572038,NA1,ARAM,UNRANKED,14.13.598.9749,Renekton,Caitlyn,Senna,Sivir,Taliyah,Vayne,Ornn,KogMaw,Fizz,LeeSin,1
2136,NA1_5032556894,NA1,ARAM,UNRANKED,14.13.598.9749,Zyra,Morgana,Ezreal,Braum,Teemo,Syndra,Xerath,TahmKench,Xayah,Tristana,1
2137,NA1_5032538757,NA1,ARAM,UNRANKED,14.13.598.9749,Fiora,Lulu,Ashe,Teemo,Rell,Jhin,Swain,Leblanc,Varus,Blitzcrank,1
2138,NA1_5032497265,NA1,ARAM,UNRANKED,14.13.598.9749,Pyke,Karthus,Janna,Xayah,Alistar,Sona,Vayne,AurelionSol,Urgot,Shaco,1
2139,NA1_5031422324,NA1,ARAM,UNRANKED,14.13.598.9749,Diana,Garen,Kassadin,Graves,Vayne,Tryndamere,Neeko,Janna,Quinn,Brand,1
2140,NA1_5031409795,NA1,ARAM,GOLD IV,14.13.598.9749,Syndra,Blitzcrank,Pyke,Yuumi,Rengar,Orianna,Skarner,Senna,Xayah,Braum,1
2804,NA1_5034027540,NA1,ARAM,GOLD III,14.13.598.9749,KSante,Hwei,Riven,Vayne,Thresh,Seraphine,Nidalee,Ezreal,Singed,Nautilus,1
2811,NA1_5035031109,NA1,ARAM,UNRANKED,14.13.598.9749,Yone,Alistar,Malzahar,Morgana,Gragas,MissFortune,Brand,Graves,Poppy,Kindred,1
2142,NA1_5031381737,NA1,ARAM,UNRANKED,14.13.598.9749,Soraka,Brand,Zeri,Poppy,Rell,Ryze,Veigar,DrMundo,KSante,Sylas,0
2143,NA1_5031352577,NA1,ARAM,UNRANKED,14.13.598.9749,Leblanc,Morgana,Leona,Bard,JarvanIV,Malzahar,Nautilus,Brand,Xayah,Karthus,0
2144,NA1_5031341195,NA1,ARAM,GOLD III,14.13.598.9749,Katarina,Senna,Udyr,Ryze,Rakan,Annie,Jinx,FiddleSticks,Volibear,Nautilus,0
2145,NA1_5031320545,NA1,ARAM,SILVER IV,14.13.598.9749,Orianna,Rengar,Cassiopeia,Twitch,Quinn,Smolder,Nidalee,Leona,Karma,Aatrox,1
2146,NA1_5030726759,NA1,ARAM,UNRANKED,14.13.596.7996,Velkoz,Orianna,Sivir,Shaco,LeeSin,Veigar,Sona,DrMundo,Irelia,TwistedFate,1
2147,NA1_5030689676,NA1,ARAM,UNRANKED,14.13.596.7996,Malzahar,Lucian,Caitlyn,Brand,Velkoz,Graves,Zac,TahmKench,Kayle,Karma,0
2148,NA1_5030668321,NA1,ARAM,UNRANKED,14.13.596.7996,Taliyah,Ahri,Taric,Kayle,Zyra,Illaoi,Fizz,Hwei,Vi,Lux,1
2149,NA1_5030651945,NA1,ARAM,UNRANKED,14.13.596.7996,Jhin,Viego,Draven,Warwick,Ezreal,Karma,Vi,Kaisa,Xayah,Ornn,1
2150,NA1_5028936746,NA1,ARAM,UNRANKED,14.13.596.7996,Karthus,Sett,Draven,Ashe,DrMundo,Tristana,Alistar,Velkoz,Smolder,Aatrox,0
2151,NA1_5028919475,NA1,ARAM,UNRANKED,14.13.596.7996,Lissandra,Garen,Khazix,Malphite,LeeSin,Cassiopeia,Aphelios,Senna,Lucian,Akshan,0
2152,NA1_5028906523,NA1,ARAM,UNRANKED,14.13.596.7996,Ahri,Urgot,Varus,Tristana,Nidalee,Morgana,Aphelios,KogMaw,Senna,Kayle,1
2153,NA1_5028902799,NA1,ARAM,UNRANKED,14.13.596.7996,Kennen,Nilah,Sona,Ryze,Rammus,Sion,Karthus,JarvanIV,Xayah,Ashe,1
2154,NA1_5035240239,NA1,ARAM,UNRANKED,14.13.598.9749,Fizz,Varus,Trundle,Malphite,Leblanc,Akshan,Soraka,Vayne,Ryze,Nautilus,1
2155,NA1_5035230555,NA1,ARAM,UNRANKED,14.13.598.9749,Nidalee,Chogath,Caitlyn,Varus,Zeri,Zyra,Veigar,Malphite,Yone,Cassiopeia,1
2156,NA1_5033955988,NA1,ARAM,UNRANKED,14.13.598.9749,Rammus,Draven,Warwick,Seraphine,Rakan,Graves,Janna,Sivir,Yorick,Shaco,1
2157,NA1_5033943562,NA1,ARAM,UNRANKED,14.13.598.9749,Viktor,Smolder,Darius,Kindred,Singed,Yasuo,DrMundo,Nunu,Diana,Tristana,0
2158,NA1_5033937027,NA1,ARAM,UNRANKED,14.13.598.9749,Zac,Karma,Ahri,Vayne,Garen,Corki,Leblanc,Gragas,TahmKench,Kindred,1
2159,NA1_5033918595,NA1,ARAM,UNRANKED,14.13.598.9749,Orianna,Corki,FiddleSticks,Heimerdinger,Sion,Pantheon,Nunu,Gnar,Tristana,Soraka,1
2160,NA1_5033914007,NA1,ARAM,UNRANKED,14.13.598.9749,Poppy,Hwei,Jhin,Samira,Aatrox,Zoe,Aphelios,Orianna,Ivern,Jax,0
2161,NA1_5033895134,NA1,ARAM,BRONZE I,14.13.598.9749,Samira,KogMaw,Kayn,Jinx,Katarina,Gwen,Swain,Lucian,Yone,Yasuo,1
2162,NA1_5032608572,NA1,ARAM,BRONZE III,14.13.598.9749,Zac,Irelia,Ekko,Kayn,Karma,Ezreal,Talon,Senna,Shaco,Akshan,0
2620,NA1_5033263061,NA1,ARAM,UNRANKED,14.13.598.9749,Nami,Volibear,Jinx,Naafiri,Azir,Smolder,Renekton,Corki,Xerath,Nasus,1
2647,NA1_5035423967,NA1,ARAM,SILVER IV,14.13.598.9749,Brand,Taliyah,Evelynn,Xayah,DrMundo,Malphite,Lucian,Nidalee,Zed,Gangplank,1
2689,NA1_5035460481,NA1,ARAM,UNRANKED,14.13.598.9749,Gnar,Ziggs,Nidalee,Samira,Draven,Renata,Shaco,Jayce,Xayah,Sivir,0
2706,NA1_5034467756,NA1,ARAM,UNRANKED,14.13.598.9749,Nidalee,Camille,Yuumi,Mordekaiser,Lucian,Graves,Ashe,JarvanIV,Nunu,Varus,0
2168,NA1_5032132855,NA1,ARAM,UNRANKED,14.13.598.9749,Amumu,Kindred,Milio,AurelionSol,Khazix,KogMaw,Briar,MissFortune,Zac,Heimerdinger,1
2169,NA1_5032123922,NA1,ARAM,UNRANKED,14.13.598.9749,Thresh,Zilean,Akshan,Xayah,Kaisa,Aphelios,Graves,Sona,Aatrox,Jhin,1
2170,NA1_5031529804,NA1,ARAM,UNRANKED,14.13.598.9749,Jinx,Velkoz,Diana,Pyke,Evelynn,Jax,Teemo,Amumu,Varus,Annie,0
2171,NA1_5031494752,NA1,ARAM,GOLD IV,14.13.598.9749,Xerath,Elise,KogMaw,Vayne,Alistar,Khazix,AurelionSol,Kennen,Xayah,Blitzcrank,1
2172,NA1_5031480784,NA1,ARAM,UNRANKED,14.13.598.9749,Ekko,Jayce,Veigar,Nilah,Gangplank,Galio,TwistedFate,Gragas,Yasuo,Neeko,0
2723,NA1_5033619544,NA1,ARAM,UNRANKED,14.13.598.9749,Heimerdinger,Yuumi,Draven,Kennen,Poppy,Gangplank,Rengar,Shaco,Hwei,Kaisa,0
2738,NA1_5032240940,NA1,ARAM,UNRANKED,14.13.598.9749,Yuumi,Orianna,Morgana,Sivir,Talon,Brand,Taliyah,Kled,Jhin,Qiyana,0
2752,NA1_5033616484,NA1,ARAM,UNRANKED,14.13.598.9749,Caitlyn,Ashe,Chogath,Yorick,Pantheon,Veigar,Azir,Jax,MonkeyKing,MissFortune,1
2176,NA1_5035224544,NA1,ARAM,UNRANKED,14.13.598.9749,Vayne,Jayce,JarvanIV,Sion,Sylas,Kayn,AurelionSol,Sona,KSante,Braum,0
2177,NA1_5035222815,NA1,ARAM,GOLD IV,14.13.598.9749,Twitch,Aphelios,Nidalee,Corki,Veigar,Nilah,MonkeyKing,Ashe,Garen,Akshan,1
2178,NA1_5035210979,NA1,ARAM,GOLD IV,14.13.598.9749,Seraphine,Vex,Neeko,Xayah,Warwick,Heimerdinger,Jinx,Udyr,Pantheon,Lulu,0
2179,NA1_5035198709,NA1,ARAM,UNRANKED,14.13.598.9749,Jayce,Cassiopeia,Ziggs,Qiyana,Thresh,Veigar,Pyke,Blitzcrank,Jinx,Darius,1
2180,NA1_5035195168,NA1,ARAM,UNRANKED,14.13.598.9749,Sett,Nami,Caitlyn,Nidalee,Anivia,Morgana,Fiora,Sylas,Smolder,Tristana,0
2182,NA1_5035153756,NA1,ARAM,EMERALD I,14.13.598.9749,Senna,Amumu,Neeko,Lux,Graves,Malphite,Diana,Kaisa,Aatrox,Aphelios,0
2183,NA1_5035136820,NA1,ARAM,UNRANKED,14.13.598.9749,Pyke,Graves,Leblanc,Sejuani,Zyra,Sion,Rammus,Varus,Brand,Fizz,1
2184,NA1_5035089605,NA1,ARAM,UNRANKED,14.13.598.9749,Warwick,MonkeyKing,Viktor,Chogath,Sejuani,Braum,Kaisa,Blitzcrank,Xayah,Udyr,1
2185,NA1_5035076473,NA1,ARAM,GOLD IV,14.13.598.9749,MissFortune,Senna,Kled,Gangplank,Varus,Pyke,Shaco,Nidalee,Udyr,Twitch,1
2186,NA1_5035066843,NA1,ARAM,GOLD I,14.13.598.9749,Maokai,Hecarim,Gragas,Braum,Swain,Bard,Pantheon,Kassadin,Shen,Aphelios,1
2188,NA1_5034561361,NA1,ARAM,UNRANKED,14.13.598.9749,Shen,Syndra,Kled,Nautilus,Caitlyn,Lux,Pantheon,Jayce,Alistar,Seraphine,0
2189,NA1_5034559741,NA1,ARAM,GOLD IV,14.13.598.9749,Brand,Jhin,Senna,Lulu,Jayce,Teemo,Shyvana,DrMundo,TwistedFate,Hwei,0
2193,NA1_5033971387,NA1,ARAM,PLATINUM III,14.13.598.9749,Yone,Sion,MissFortune,Vi,KogMaw,Draven,Belveth,LeeSin,Xayah,Katarina,0
2621,NA1_5033251911,NA1,ARAM,PLATINUM III,14.13.598.9749,Vayne,Aatrox,Anivia,Riven,Karthus,Akali,Ahri,Aphelios,Ezreal,Darius,0
2648,NA1_5034182521,NA1,ARAM,UNRANKED,14.13.598.9749,Tryndamere,Swain,Lucian,Shyvana,Xerath,Syndra,Katarina,Ahri,Sett,Zyra,1
2670,NA1_5031018675,NA1,ARAM,UNRANKED,14.13.596.7996,Annie,Shyvana,Garen,Xayah,Gangplank,Twitch,Kaisa,Orianna,Udyr,MasterYi,1
2197,NA1_5035109550,NA1,ARAM,UNRANKED,14.13.598.9749,Twitch,Lillia,Fiora,MissFortune,Samira,Soraka,Rengar,Ashe,Lucian,XinZhao,1
2690,NA1_5035452372,NA1,ARAM,UNRANKED,14.13.598.9749,Shyvana,Malphite,AurelionSol,Vayne,Talon,Draven,Ashe,Ivern,Lux,Ziggs,1
2707,NA1_5035311287,NA1,ARAM,UNRANKED,14.13.598.9749,Soraka,Zac,Leblanc,Kayle,Samira,Corki,Yone,AurelionSol,Cassiopeia,Fizz,0
2200,NA1_5034577916,NA1,ARAM,UNRANKED,14.13.598.9749,Viktor,Akshan,Senna,Volibear,Sett,Caitlyn,Katarina,Kayle,Anivia,Velkoz,0
2724,NA1_5033605574,NA1,ARAM,UNRANKED,14.13.598.9749,Draven,Yuumi,Viktor,Renekton,Leblanc,Diana,Garen,MissFortune,Blitzcrank,Heimerdinger,1
2739,NA1_5032235060,NA1,ARAM,UNRANKED,14.13.598.9749,AurelionSol,Yone,Jhin,Veigar,Caitlyn,DrMundo,Quinn,Bard,Xerath,TahmKench,0
2753,NA1_5033608298,NA1,ARAM,UNRANKED,14.13.598.9749,TahmKench,Quinn,Veigar,KogMaw,Vi,Nilah,Zyra,Pyke,Aatrox,Sett,0
2204,NA1_5034279142,NA1,ARAM,UNRANKED,14.13.598.9749,Jinx,Seraphine,Taliyah,Zeri,Darius,Brand,Briar,AurelionSol,Poppy,Olaf,0
2205,NA1_5034256709,NA1,ARAM,UNRANKED,14.13.598.9749,Volibear,Riven,Urgot,Soraka,TwistedFate,Syndra,Lux,Amumu,Caitlyn,Orianna,1
2764,NA1_5032238775,NA1,ARAM,UNRANKED,14.13.598.9749,Nunu,Draven,Zeri,Kaisa,MissFortune,Graves,Lillia,Lux,Amumu,Kalista,0
2774,NA1_5035331877,NA1,ARAM,UNRANKED,14.13.598.9749,Aphelios,Lulu,Ekko,Mordekaiser,Neeko,Jinx,Lillia,Caitlyn,Vladimir,Gragas,1
2783,NA1_5035115035,NA1,ARAM,UNRANKED,14.13.598.9749,Malphite,Kayn,Sivir,KogMaw,Shyvana,Gangplank,Senna,Swain,Corki,LeeSin,0
2791,NA1_5034708669,NA1,ARAM,UNRANKED,14.13.598.9749,Yuumi,MonkeyKing,TwistedFate,Brand,Leblanc,Morgana,Malzahar,Malphite,Corki,Mordekaiser,1
2798,NA1_5034369004,NA1,ARAM,UNRANKED,14.13.598.9749,Thresh,Cassiopeia,Briar,Senna,Nilah,Lissandra,Sejuani,Azir,Illaoi,LeeSin,0
2211,NA1_5033874394,NA1,ARAM,BRONZE II,14.13.598.9749,Brand,MissFortune,Nilah,Udyr,Teemo,KogMaw,Ashe,Alistar,Kaisa,Talon,0
2212,NA1_5033859292,NA1,ARAM,BRONZE II,14.13.598.9749,Yasuo,Leona,FiddleSticks,Shaco,Azir,Akali,Jhin,Soraka,Rell,Vi,0
2213,NA1_5033840434,NA1,ARAM,UNRANKED,14.13.598.9749,Pantheon,Naafiri,Xerath,Diana,Swain,KSante,Zed,KogMaw,Ahri,Soraka,1
2214,NA1_5034508808,NA1,ARAM,UNRANKED,14.13.598.9749,Neeko,JarvanIV,Viktor,Caitlyn,Rumble,Akshan,Rengar,AurelionSol,Sejuani,Kassadin,0
2215,NA1_5034484585,NA1,ARAM,UNRANKED,14.13.598.9749,Samira,Lucian,Yasuo,Milio,Nidalee,Caitlyn,Zed,Ryze,Ezreal,Rakan,1
2216,NA1_5034349617,NA1,ARAM,UNRANKED,14.13.598.9749,Darius,Khazix,Taric,Blitzcrank,Karma,LeeSin,Nami,Swain,Karthus,Nilah,0
2217,NA1_5034334287,NA1,ARAM,IRON II,14.13.598.9749,TwistedFate,Draven,Pantheon,Malphite,Renata,KogMaw,Jax,Yasuo,Thresh,Maokai,1
2218,NA1_5033838810,NA1,ARAM,UNRANKED,14.13.598.9749,Kayle,Milio,Malphite,Quinn,Nunu,Maokai,Karma,Jinx,Ahri,Samira,1
2219,NA1_5033796169,NA1,ARAM,UNRANKED,14.13.598.9749,Zoe,Yuumi,Singed,Senna,Samira,Kayn,Kayle,Renata,Draven,Graves,1
2805,NA1_5035377796,NA1,ARAM,UNRANKED,14.13.598.9749,AurelionSol,Milio,Sivir,Thresh,Ornn,Lux,Ezreal,TahmKench,Hwei,Briar,1
2221,NA1_5032992704,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,Yorick,Gragas,Annie,MonkeyKing,Sylas,TahmKench,Lux,Corki,Akali,0
2222,NA1_5032978660,NA1,ARAM,UNRANKED,14.13.598.9749,Shen,Caitlyn,Karthus,Senna,Irelia,KogMaw,Aatrox,Volibear,Ryze,Taliyah,1
2223,NA1_5032349903,NA1,ARAM,UNRANKED,14.13.598.9749,Elise,XinZhao,Nidalee,Malzahar,AurelionSol,Riven,Katarina,Veigar,Kled,Zoe,0
2224,NA1_5032058295,NA1,ARAM,UNRANKED,14.13.598.9749,Chogath,Morgana,Velkoz,LeeSin,Graves,Renata,Jinx,Tryndamere,Xayah,Ezreal,0
2225,NA1_5031424357,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,Soraka,Lissandra,Sett,Sivir,Ahri,Illaoi,Ekko,Veigar,Heimerdinger,0
2226,NA1_5031408777,NA1,ARAM,UNRANKED,14.13.598.9749,Quinn,Viktor,Amumu,Camille,Nautilus,Jayce,KogMaw,Veigar,Varus,Darius,0
2228,NA1_5031334811,NA1,ARAM,UNRANKED,14.13.598.9749,Mordekaiser,Viego,Senna,Kennen,Tryndamere,Gnar,Vayne,Garen,Alistar,Fizz,0
2229,NA1_5029507736,NA1,ARAM,UNRANKED,14.13.596.7996,Karma,Riven,Rumble,MissFortune,Zilean,Rengar,Veigar,Garen,Viktor,Senna,0
